"season","date","team","o_team","payout","adjustor"
2006,2006-12-08,"Magic","Pistons",-101,-4
2006,2006-12-08,"Trailblazers","Pacers",-114,7
2006,2006-12-08,"Pacers","Trailblazers",104,-7
2006,2006-12-08,"Suns","Celtics",103,-4.5
2006,2006-12-08,"Celtics","Suns",-113,4.5
2006,2006-12-08,"Clippers","Spurs",-113,8
2006,2006-12-08,"Spurs","Clippers",103,-8
2006,2006-12-08,"Jazz","Timberwolves",-105,-1
2006,2006-12-08,"Timberwolves","Jazz",-105,1
2006,2006-12-08,"Wizards","Seventysixers",-112,-3.5
2006,2006-12-08,"Seventysixers","Wizards",102,3.5
2006,2006-12-08,"Raptors","Bulls",-106,8.5
2006,2006-12-08,"Bulls","Raptors",-104,-8.5
2006,2006-12-08,"Grizzlies","Bucks",100,5
2006,2006-12-08,"Bucks","Grizzlies",-110,-5
2006,2006-12-08,"Hawks","Lakers",-103,8.5
2006,2006-12-08,"Lakers","Hawks",-107,-8.5
2006,2006-12-08,"Heat","Nuggets",-104,9
2006,2006-12-08,"Nuggets","Heat",-106,-9
2006,2006-12-09,"Seventysixers","Magic",107,11.5
2006,2006-12-09,"Magic","Seventysixers",-117,-11.5
2006,2006-12-09,"Rockets","Wizards",111,-1
2006,2006-12-09,"Wizards","Rockets",-121,1
2006,2006-12-09,"Bucks","Knicks",-103,2.5
2006,2006-12-09,"Knicks","Bucks",-107,-2.5
2006,2006-12-09,"Pacers","Cavaliers",-109,8.5
2006,2006-12-09,"Cavaliers","Pacers",-101,-8.5
2006,2006-12-09,"Celtics","Nets",-105,8
2006,2006-12-09,"Nets","Celtics",-105,-8
2006,2006-12-09,"Clippers","Grizzlies",-111,-2.5
2006,2006-12-09,"Grizzlies","Clippers",101,2.5
2006,2006-12-09,"Nuggets","Mavericks",-103,8.5
2006,2006-12-09,"Mavericks","Nuggets",-107,-8.5
2006,2006-12-09,"Timberwolves","Bulls",-109,7.5
2006,2006-12-09,"Bulls","Timberwolves",-101,-7.5
2006,2006-12-09,"Pelicans","Warriors",106,7.5
2006,2006-12-09,"Warriors","Pelicans",-116,-7.5
2006,2006-12-10,"Trailblazers","Raptors",-112,7.5
2006,2006-12-10,"Raptors","Trailblazers",102,-7.5
2006,2006-12-10,"Suns","Hornets",-113,-7.5
2006,2006-12-10,"Hornets","Suns",103,7.5
2006,2006-12-10,"Hawks","Kings",-103,9.5
2006,2006-12-10,"Kings","Hawks",-107,-9.5
2006,2006-12-10,"Spurs","Lakers",-113,-4.5
2006,2006-12-10,"Lakers","Spurs",103,4.5
2006,2006-12-11,"Trailblazers","Seventysixers",111,3.5
2006,2006-12-11,"Seventysixers","Trailblazers",-121,-3.5
2006,2006-12-11,"Suns","Magic",-110,-1
2006,2006-12-11,"Magic","Suns",100,1
2006,2006-12-11,"Grizzlies","Nets",105,7.5
2006,2006-12-11,"Nets","Grizzlies",-115,-7.5
2006,2006-12-11,"Raptors","Heat",106,8.5
2006,2006-12-11,"Heat","Raptors",-116,-8.5
2006,2006-12-11,"Celtics","Knicks",103,2.5
2006,2006-12-11,"Knicks","Celtics",-113,-2.5
2006,2006-12-11,"Cavaliers","Pelicans",-101,-4.5
2006,2006-12-11,"Pelicans","Cavaliers",-109,4.5
2006,2006-12-11,"Pacers","Bulls",-103,11
2006,2006-12-11,"Bulls","Pacers",-107,-11
2006,2006-12-11,"Mavericks","Jazz",108,1.5
2006,2006-12-11,"Jazz","Mavericks",-118,-1.5
2006,2006-12-11,"Spurs","Clippers",-112,-3
2006,2006-12-11,"Clippers","Spurs",102,3
2006,2006-12-12,"Nuggets","Hawks",-111,-8
2006,2006-12-12,"Hawks","Nuggets",101,8
2006,2006-12-12,"Lakers","Rockets",-114,2
2006,2006-12-12,"Rockets","Lakers",104,-2
2006,2006-12-12,"Kings","Warriors",-105,3
2006,2006-12-12,"Warriors","Kings",-105,-3
2006,2006-12-14,"Magic","Hornets",-103,-1.5
2006,2006-12-14,"Hornets","Magic",-107,1.5
2006,2006-12-14,"Spurs","Pelicans",100,-7
2006,2006-12-14,"Pelicans","Spurs",-110,7
2006,2006-12-14,"Rockets","Warriors",107,4
2006,2006-12-14,"Warriors","Rockets",-117,-4
2006,2006-12-15,"Nets","Raptors",-113,-2.5
2006,2006-12-15,"Raptors","Nets",103,2.5
2006,2006-12-15,"Knicks","Pacers",-115,7
2006,2006-12-15,"Pacers","Knicks",105,-7
2006,2006-12-15,"Heat","Wizards",-102,11
2006,2006-12-15,"Wizards","Heat",-108,-11
2006,2006-12-15,"Nuggets","Celtics",-102,-3
2006,2006-12-15,"Celtics","Nuggets",-108,3
2006,2006-12-15,"Seventysixers","Mavericks",-115,15
2006,2006-12-15,"Mavericks","Seventysixers",105,-15
2006,2006-12-15,"Hawks","Grizzlies",-112,8
2006,2006-12-15,"Grizzlies","Hawks",102,-8
2006,2006-12-15,"Bucks","Bulls",-105,7
2006,2006-12-15,"Bulls","Bucks",-105,-7
2006,2006-12-15,"Kings","Jazz",-121,7.5
2006,2006-12-15,"Jazz","Kings",111,-7.5
2006,2006-12-15,"Warriors","Suns",-101,12
2006,2006-12-15,"Suns","Warriors",-109,-12
2006,2006-12-15,"Clippers","Trailblazers",-108,-3
2006,2006-12-15,"Trailblazers","Clippers",-102,3
2006,2006-12-15,"Rockets","Lakers",-111,4.5
2006,2006-12-15,"Lakers","Rockets",101,-4.5
2006,2006-12-16,"Cavaliers","Magic",102,-1.5
2006,2006-12-16,"Magic","Cavaliers",-112,1.5
2006,2006-12-16,"Bulls","Hawks",-105,-3.5
2006,2006-12-16,"Hawks","Bulls",-105,3.5
2006,2006-12-16,"Celtics","Hornets",-101,3
2006,2006-12-16,"Hornets","Celtics",-109,-3
2006,2006-12-16,"Grizzlies","Heat",-114,6.5
2006,2006-12-16,"Heat","Grizzlies",104,-6.5
2006,2006-12-16,"Nuggets","Knicks",-108,-4.5
2006,2006-12-16,"Knicks","Nuggets",-102,4.5
2006,2006-12-16,"Mavericks","Pelicans",-103,-7.5
2006,2006-12-16,"Pelicans","Mavericks",-107,7.5
2006,2006-12-16,"Seventysixers","Spurs",-115,17
2006,2006-12-16,"Spurs","Seventysixers",105,-17
2006,2006-12-16,"Pistons","Nets",-102,-1
2006,2006-12-16,"Nets","Pistons",-108,1
2006,2006-12-16,"Timberwolves","Bucks",-108,-2
2006,2006-12-16,"Bucks","Timberwolves",-102,2
2006,2006-12-16,"Suns","Kings",-103,-2.5
2006,2006-12-16,"Kings","Suns",-107,2.5
2006,2006-12-17,"Warriors","Raptors",100,-2
2006,2006-12-17,"Raptors","Warriors",-110,2
2006,2006-12-17,"Jazz","Pacers",100,1.5
2006,2006-12-17,"Pacers","Jazz",-110,-1.5
2006,2006-12-17,"Rockets","Clippers",-115,-1
2006,2006-12-17,"Clippers","Rockets",105,1
2006,2006-12-17,"Wizards","Lakers",-108,5.5
2006,2006-12-17,"Lakers","Wizards",-102,-5.5
2006,2006-12-18,"Warriors","Nets",101,6
2006,2006-12-18,"Nets","Warriors",-111,-6
2006,2006-12-18,"Jazz","Knicks",-121,-7.5
2006,2006-12-18,"Knicks","Jazz",111,7.5
2006,2006-12-18,"Pelicans","Heat",-105,7.5
2006,2006-12-18,"Heat","Pelicans",-105,-7.5
2006,2006-12-18,"Wizards","Nuggets",-120,-3
2006,2006-12-18,"Nuggets","Wizards",110,3
2006,2006-12-18,"Mavericks","Kings",-106,-4.5
2006,2006-12-18,"Kings","Mavericks",-104,4.5
2006,2006-12-19,"Lakers","Bulls",-104,6
2006,2006-12-19,"Bulls","Lakers",-106,-6
2006,2006-12-19,"Raptors","Suns",-104,13.5
2006,2006-12-19,"Suns","Raptors",-106,-13.5
2006,2006-12-20,"Pelicans","Magic",-101,7.5
2006,2006-12-20,"Magic","Pelicans",-109,-7.5
2006,2006-12-20,"Pacers","Seventysixers",105,-5.5
2006,2006-12-20,"Seventysixers","Pacers",-115,5.5
2006,2006-12-20,"Jazz","Hawks",101,-5.5
2006,2006-12-20,"Hawks","Jazz",-111,5.5
2006,2006-12-20,"Warriors","Celtics",-107,2
2006,2006-12-20,"Celtics","Warriors",-103,-2
2006,2006-12-20,"Hornets","Knicks",103,4
2006,2006-12-20,"Knicks","Hornets",-113,-4
2006,2006-12-20,"Lakers","Timberwolves",-105,5.5
2006,2006-12-20,"Timberwolves","Lakers",-105,-5.5
2006,2006-12-20,"Grizzlies","Spurs",-102,12.5
2006,2006-12-20,"Spurs","Grizzlies",-108,-12.5
2006,2006-12-20,"Cavaliers","Nets",100,1
2006,2006-12-20,"Nets","Cavaliers",-110,-1
2006,2006-12-20,"Heat","Bucks",-109,3
2006,2006-12-20,"Bucks","Heat",-101,-3
2006,2006-12-20,"Rockets","Trailblazers",-103,-5
2006,2006-12-20,"Trailblazers","Rockets",-107,5
2006,2006-12-20,"Raptors","Clippers",101,8.5
2006,2006-12-20,"Clippers","Raptors",-111,-8.5
2006,2006-12-21,"Pistons","Cavaliers",-109,3.5
2006,2006-12-21,"Cavaliers","Pistons",-101,-3.5
2006,2006-12-21,"Wizards","Kings",-113,4
2006,2006-12-21,"Kings","Wizards",103,-4
2006,2006-12-22,"Jazz","Hornets",-108,-6.5
2006,2006-12-22,"Hornets","Jazz",-102,6.5
2006,2006-12-22,"Warriors","Magic",-104,4.5
2006,2006-12-22,"Magic","Warriors",-106,-4.5
2006,2006-12-22,"Lakers","Nets",105,3
2006,2006-12-22,"Nets","Lakers",-115,-3
2006,2006-12-22,"Bulls","Knicks",-104,-5.5
2006,2006-12-22,"Knicks","Bulls",-106,5.5
2006,2006-12-22,"Pacers","Hawks",-110,-3
2006,2006-12-22,"Hawks","Pacers",100,3
2006,2006-12-22,"Bucks","Timberwolves",103,6
2006,2006-12-22,"Timberwolves","Bucks",-113,-6
2006,2006-12-22,"Seventysixers","Celtics",-115,3
2006,2006-12-22,"Celtics","Seventysixers",105,-3
2006,2006-12-22,"Grizzlies","Pelicans",-102,2
2006,2006-12-22,"Pelicans","Grizzlies",-108,-2
2006,2006-12-22,"Rockets","Spurs",-103,8
2006,2006-12-22,"Spurs","Rockets",-107,-8
2006,2006-12-22,"Clippers","Mavericks",110,9
2006,2006-12-22,"Mavericks","Clippers",-120,-9
2006,2006-12-22,"Kings","Nuggets",-103,2.5
2006,2006-12-22,"Nuggets","Kings",-107,-2.5
2006,2006-12-22,"Raptors","Trailblazers",-102,3.5
2006,2006-12-22,"Trailblazers","Raptors",-108,-3.5
2006,2006-12-22,"Wizards","Suns",-108,10.5
2006,2006-12-22,"Suns","Wizards",-102,-10.5
2006,2006-12-23,"Timberwolves","Pacers",-102,4.5
2006,2006-12-23,"Pacers","Timberwolves",-108,-4.5
2006,2006-12-23,"Warriors","Heat",-101,6
2006,2006-12-23,"Heat","Warriors",-109,-6
2006,2006-12-23,"Hawks","Pistons",-102,10.5
2006,2006-12-23,"Pistons","Hawks",-108,-10.5
2006,2006-12-23,"Magic","Cavaliers",-102,7.5
2006,2006-12-23,"Cavaliers","Magic",-108,-7.5
2006,2006-12-23,"Knicks","Seventysixers",-107,3
2006,2006-12-23,"Seventysixers","Knicks",-103,-3
2006,2006-12-23,"Spurs","Pelicans",101,-9
2006,2006-12-23,"Pelicans","Spurs",-111,9
2006,2006-12-23,"Jazz","Grizzlies",101,-4
2006,2006-12-23,"Grizzlies","Jazz",-111,4
2006,2006-12-23,"Clippers","Rockets",-115,7.5
2006,2006-12-23,"Rockets","Clippers",105,-7.5
2006,2006-12-23,"Nets","Bucks",105,4.5
2006,2006-12-23,"Bucks","Nets",-115,-4.5
2006,2006-12-23,"Hornets","Bulls",-105,11
2006,2006-12-23,"Bulls","Hornets",-105,-11
2006,2006-12-25,"Lakers","Heat",-107,-1
2006,2006-12-25,"Heat","Lakers",-103,1
2006,2006-12-26,"Grizzlies","Wizards",100,8
2006,2006-12-26,"Wizards","Grizzlies",-110,-8
2006,2006-12-26,"Rockets","Pacers",-101,3.5
2006,2006-12-26,"Pacers","Rockets",-109,-3.5
2006,2006-12-26,"Nets","Pistons",-108,7
2006,2006-12-26,"Pistons","Nets",-102,-7
2006,2006-12-26,"Bulls","Timberwolves",-109,-1
2006,2006-12-26,"Timberwolves","Bulls",-101,1
2006,2006-12-26,"Bucks","Spurs",-103,8
2006,2006-12-26,"Spurs","Bucks",-107,-8
2006,2006-12-26,"Hornets","Mavericks",105,13
2006,2006-12-26,"Mavericks","Hornets",-115,-13
2006,2006-12-26,"Clippers","Jazz",-114,7.5
2006,2006-12-26,"Jazz","Clippers",104,-7.5
2006,2006-12-26,"Trailblazers","Suns",-101,13
2006,2006-12-26,"Suns","Trailblazers",-109,-13
2006,2006-12-26,"Celtics","Nuggets",-111,6
2006,2006-12-26,"Nuggets","Celtics",101,-6
2006,2006-12-26,"Seventysixers","Warriors",-108,6
2006,2006-12-26,"Warriors","Seventysixers",-102,-6
2006,2006-12-27,"Wizards","Hornets",-113,-5
2006,2006-12-27,"Hornets","Wizards",103,5
2006,2006-12-27,"Cavaliers","Hawks",-102,-5.5
2006,2006-12-27,"Hawks","Cavaliers",-108,5.5
2006,2006-12-27,"Timberwolves","Raptors",-102,1.5
2006,2006-12-27,"Raptors","Timberwolves",-108,-1.5
2006,2006-12-27,"Lakers","Magic",-102,2
2006,2006-12-27,"Magic","Lakers",-108,-2
2006,2006-12-27,"Rockets","Nets",-112,5
2006,2006-12-27,"Nets","Rockets",102,-5
2006,2006-12-27,"Pistons","Knicks",-105,-5
2006,2006-12-27,"Knicks","Pistons",-105,5
2006,2006-12-27,"Bucks","Grizzlies",105,1.5
2006,2006-12-27,"Grizzlies","Bucks",-115,-1.5
2006,2006-12-27,"Heat","Bulls",-105,5.5
2006,2006-12-27,"Bulls","Heat",-105,-5.5
2006,2006-12-27,"Seventysixers","Kings",-109,6.5
2006,2006-12-27,"Kings","Seventysixers",-101,-6.5
2006,2006-12-27,"Pelicans","Trailblazers",101,9
2006,2006-12-27,"Trailblazers","Pelicans",-111,-9
2006,2006-12-27,"Celtics","Clippers",103,7.5
2006,2006-12-27,"Clippers","Celtics",-113,-7.5
2006,2006-12-28,"Jazz","Spurs",-109,7.5
2006,2006-12-28,"Spurs","Jazz",-101,-7.5
2006,2006-12-28,"Suns","Mavericks",-109,2.5
2006,2006-12-28,"Mavericks","Suns",-101,-2.5
2006,2006-12-29,"Lakers","Hornets",-103,-5
2006,2006-12-29,"Hornets","Lakers",-107,5
2006,2006-12-29,"Magic","Wizards",-104,7
2006,2006-12-29,"Wizards","Magic",-106,-7
2006,2006-12-29,"Bulls","Raptors",-110,-3.5
2006,2006-12-29,"Raptors","Bulls",100,3.5
2006,2006-12-29,"Bucks","Cavaliers",-117,6
2006,2006-12-29,"Cavaliers","Bucks",107,-6
2006,2006-12-29,"Nets","Heat",-117,-4
2006,2006-12-29,"Heat","Nets",107,4
2006,2006-12-29,"Pacers","Pistons",-105,6.5
2006,2006-12-29,"Pistons","Pacers",-105,-6.5
2006,2006-12-29,"Nuggets","Pelicans",-103,-3.5
2006,2006-12-29,"Pelicans","Nuggets",-107,3.5
2006,2006-12-29,"Hawks","Rockets",-108,8.5
2006,2006-12-29,"Rockets","Hawks",-102,-8.5
2006,2006-12-29,"Knicks","Suns",-108,13
2006,2006-12-29,"Suns","Knicks",-102,-13
2006,2006-12-29,"Seventysixers","Trailblazers",-105,4.5
2006,2006-12-29,"Trailblazers","Seventysixers",-105,-4.5
2006,2006-12-29,"Celtics","Warriors",104,9.5
2006,2006-12-29,"Warriors","Celtics",-114,-9.5
2006,2006-12-29,"Kings","Clippers",-105,3
2006,2006-12-29,"Clippers","Kings",-105,-3
2006,2006-12-30,"Heat","Magic",-108,10.5
2006,2006-12-30,"Magic","Heat",-102,-10.5
2006,2006-12-30,"Hornets","Pacers",-105,10.5
2006,2006-12-30,"Pacers","Hornets",-105,-10.5
2006,2006-12-30,"Timberwolves","Nets",-104,2
2006,2006-12-30,"Nets","Timberwolves",-106,-2
2006,2006-12-30,"Raptors","Grizzlies",-105,5.5
2006,2006-12-30,"Grizzlies","Raptors",-105,-5.5
2006,2006-12-30,"Cavaliers","Bulls",-101,5
2006,2006-12-30,"Bulls","Cavaliers",-109,-5
2006,2006-12-30,"Pelicans","Mavericks",105,17.5
2006,2006-12-30,"Mavericks","Pelicans",-115,-17.5
2006,2006-12-30,"Wizards","Bucks",-109,4.5
2006,2006-12-30,"Bucks","Wizards",-101,-4.5
2006,2006-12-30,"Trailblazers","Jazz",101,11
2006,2006-12-30,"Jazz","Trailblazers",-111,-11
2006,2006-12-30,"Warriors","Kings",-104,5
2006,2006-12-30,"Kings","Warriors",-106,-5
2006,2006-12-31,"Hawks","Spurs",-110,11.5
2006,2006-12-31,"Spurs","Hawks",100,-11.5
2006,2006-12-31,"Knicks","Clippers",-102,6.5
2006,2006-12-31,"Clippers","Knicks",-108,-6.5
2006,2006-12-31,"Suns","Pistons",-121,-5.5
2006,2006-12-31,"Pistons","Suns",111,5.5
2006,2006-12-31,"Grizzlies","Rockets",-110,9
2006,2006-12-31,"Rockets","Grizzlies",100,-9
2006,2007-01-01,"Timberwolves","Hornets",-105,-3.5
2006,2007-01-01,"Hornets","Timberwolves",-105,3.5
2006,2007-01-01,"Celtics","Trailblazers",-113,7
2006,2007-01-01,"Trailblazers","Celtics",103,-7
2006,2007-01-02,"Spurs","Cavaliers",-103,-3.5
2006,2007-01-02,"Cavaliers","Spurs",-107,3.5
2006,2007-01-02,"Clippers","Magic",-120,5
2006,2007-01-02,"Magic","Clippers",110,-5
2006,2007-01-02,"Warriors","Pelicans",-113,-5
2006,2007-01-02,"Pelicans","Warriors",103,5
2006,2007-01-02,"Suns","Bulls",100,-3.5
2006,2007-01-02,"Bulls","Suns",-110,3.5
2006,2007-01-02,"Seventysixers","Nuggets",-113,7
2006,2007-01-02,"Nuggets","Seventysixers",103,-7
2006,2007-01-02,"Knicks","Kings",-102,9.5
2006,2007-01-02,"Kings","Knicks",-108,-9.5
2006,2007-01-03,"Bucks","Wizards",-103,6.5
2006,2007-01-03,"Wizards","Bucks",-107,-6.5
2006,2007-01-03,"Suns","Raptors",-105,-6.5
2006,2007-01-03,"Raptors","Suns",-105,6.5
2006,2007-01-03,"Clippers","Heat",-118,-5.5
2006,2007-01-03,"Heat","Clippers",108,5.5
2006,2007-01-03,"Cavaliers","Celtics",-103,-3
2006,2007-01-03,"Celtics","Cavaliers",-107,3
2006,2007-01-03,"Warriors","Grizzlies",-107,4
2006,2007-01-03,"Grizzlies","Warriors",-103,-4
2006,2007-01-03,"Spurs","Timberwolves",105,-4
2006,2007-01-03,"Timberwolves","Spurs",-115,4
2006,2007-01-03,"Seventysixers","Jazz",-107,11
2006,2007-01-03,"Jazz","Seventysixers",-103,-11
2006,2007-01-03,"Knicks","Trailblazers",-107,6
2006,2007-01-03,"Trailblazers","Knicks",-103,-6
2006,2007-01-04,"Pistons","Pelicans",-104,-8
2006,2007-01-04,"Pelicans","Pistons",-106,8
2006,2007-01-04,"Pacers","Mavericks",-114,9
2006,2007-01-04,"Mavericks","Pacers",104,-9
2006,2007-01-04,"Lakers","Kings",-110,5
2006,2007-01-04,"Kings","Lakers",100,-5
2006,2007-01-05,"Hornets","Magic",-108,8.5
2006,2007-01-05,"Magic","Hornets",-102,-8.5
2006,2007-01-05,"Hawks","Raptors",100,7.5
2006,2007-01-05,"Raptors","Hawks",-110,-7.5
2006,2007-01-05,"Clippers","Wizards",-110,6
2006,2007-01-05,"Wizards","Clippers",100,-6
2006,2007-01-05,"Bulls","Nets",105,-1
2006,2007-01-05,"Nets","Bulls",-115,1
2006,2007-01-05,"Seventysixers","Timberwolves",-110,6.5
2006,2007-01-05,"Timberwolves","Seventysixers",100,-6.5
2006,2007-01-05,"Celtics","Grizzlies",-105,6.5
2006,2007-01-05,"Grizzlies","Celtics",-105,-6.5
2006,2007-01-05,"Mavericks","Spurs",-102,5.5
2006,2007-01-05,"Spurs","Mavericks",-108,-5.5
2006,2007-01-05,"Jazz","Rockets",-105,3
2006,2007-01-05,"Rockets","Jazz",-105,-3
2006,2007-01-05,"Cavaliers","Bucks",-107,4
2006,2007-01-05,"Bucks","Cavaliers",-103,-4
2006,2007-01-05,"Heat","Suns",105,19
2006,2007-01-05,"Suns","Heat",-115,-19
2006,2007-01-05,"Nuggets","Lakers",106,6
2006,2007-01-05,"Lakers","Nuggets",-116,-6
2006,2007-01-06,"Clippers","Hawks",-105,-4.5
2006,2007-01-06,"Hawks","Clippers",-105,4.5
2006,2007-01-06,"Nets","Cavaliers",-105,6.5
2006,2007-01-06,"Cavaliers","Nets",-105,-6.5
2006,2007-01-06,"Pacers","Pelicans",-102,-10
2006,2007-01-06,"Pelicans","Pacers",-108,10
2006,2007-01-06,"Pistons","Bulls",103,4.5
2006,2007-01-06,"Bulls","Pistons",-113,-4.5
2006,2007-01-06,"Jazz","Nuggets",-107,-5.5
2006,2007-01-06,"Nuggets","Jazz",-103,5.5
2006,2007-01-06,"Trailblazers","Kings",101,9
2006,2007-01-06,"Kings","Trailblazers",-111,-9
2006,2007-01-07,"Wizards","Raptors",-105,1.5
2006,2007-01-07,"Raptors","Wizards",-105,-1.5
2006,2007-01-07,"Rockets","Timberwolves",-119,3
2006,2007-01-07,"Timberwolves","Rockets",109,-3
2006,2007-01-07,"Spurs","Grizzlies",111,-7
2006,2007-01-07,"Grizzlies","Spurs",-121,7
2006,2007-01-07,"Celtics","Magic",-114,7.5
2006,2007-01-07,"Magic","Celtics",104,-7.5
2006,2007-01-07,"Warriors","Suns",-114,12.5
2006,2007-01-07,"Suns","Warriors",104,-12.5
2006,2007-01-07,"Heat","Trailblazers",101,1
2006,2007-01-07,"Trailblazers","Heat",-111,-1
2006,2007-01-07,"Mavericks","Lakers",100,-2.5
2006,2007-01-07,"Lakers","Mavericks",-110,2.5
2006,2007-01-08,"Clippers","Pelicans",-110,-6
2006,2007-01-08,"Pelicans","Clippers",100,6
2006,2007-01-08,"Rockets","Bulls",103,6.5
2006,2007-01-08,"Bulls","Rockets",-113,-6.5
2006,2007-01-08,"Bucks","Nuggets",-107,4.5
2006,2007-01-08,"Nuggets","Bucks",-103,-4.5
2006,2007-01-09,"Hawks","Pacers",-103,9.5
2006,2007-01-09,"Pacers","Hawks",-107,-9.5
2006,2007-01-09,"Pistons","Seventysixers",103,-1
2006,2007-01-09,"Seventysixers","Pistons",-113,1
2006,2007-01-09,"Raptors","Nets",-103,4
2006,2007-01-09,"Nets","Raptors",-107,-4
2006,2007-01-09,"Trailblazers","Spurs",103,12.5
2006,2007-01-09,"Spurs","Trailblazers",-113,-12.5
2006,2007-01-09,"Lakers","Grizzlies",101,-3
2006,2007-01-09,"Grizzlies","Lakers",-111,3
2006,2007-01-09,"Mavericks","Jazz",104,-3
2006,2007-01-09,"Jazz","Mavericks",-114,3
2006,2007-01-09,"Cavaliers","Kings",100,3.5
2006,2007-01-09,"Kings","Cavaliers",-110,-3.5
2006,2007-01-10,"Bulls","Wizards",103,4
2006,2007-01-10,"Wizards","Bulls",-113,-4
2006,2007-01-10,"Pelicans","Hawks",100,5.5
2006,2007-01-10,"Hawks","Pelicans",-110,-5.5
2006,2007-01-10,"Pacers","Celtics",-103,-2.5
2006,2007-01-10,"Celtics","Pacers",-107,2.5
2006,2007-01-10,"Seventysixers","Knicks",102,4
2006,2007-01-10,"Knicks","Seventysixers",-112,-4
2006,2007-01-10,"Hornets","Pistons",101,9
2006,2007-01-10,"Pistons","Hornets",-111,-9
2006,2007-01-10,"Clippers","Timberwolves",-115,5
2006,2007-01-10,"Timberwolves","Clippers",105,-5
2006,2007-01-10,"Raptors","Bucks",101,-2
2006,2007-01-10,"Bucks","Raptors",-111,2
2006,2007-01-10,"Lakers","Rockets",-107,5
2006,2007-01-10,"Rockets","Lakers",-103,-5
2006,2007-01-10,"Trailblazers","Mavericks",-121,13
2006,2007-01-10,"Mavericks","Trailblazers",111,-13
2006,2007-01-10,"Spurs","Nuggets",-106,-5
2006,2007-01-10,"Nuggets","Spurs",-104,5
2006,2007-01-10,"Magic","Warriors",-105,3
2006,2007-01-10,"Warriors","Magic",-105,-3
2006,2007-01-11,"Nets","Bulls",-107,7
2006,2007-01-11,"Bulls","Nets",-103,-7
2006,2007-01-11,"Cavaliers","Suns",-109,8.5
2006,2007-01-11,"Suns","Cavaliers",-101,-8.5
2006,2007-01-12,"Mavericks","Pacers",100,-4
2006,2007-01-12,"Pacers","Mavericks",-110,4
2006,2007-01-12,"Bucks","Seventysixers",-107,6.5
2006,2007-01-12,"Seventysixers","Bucks",-103,-6.5
2006,2007-01-12,"Pistons","Hawks",-113,-7.5
2006,2007-01-12,"Hawks","Pistons",103,7.5
2006,2007-01-12,"Raptors","Celtics",-108,-6.5
2006,2007-01-12,"Celtics","Raptors",-102,6.5
2006,2007-01-12,"Hornets","Knicks",-108,6.5
2006,2007-01-12,"Knicks","Hornets",-102,-6.5
2006,2007-01-12,"Timberwolves","Grizzlies",-105,1.5
2006,2007-01-12,"Grizzlies","Timberwolves",-105,-1.5
2006,2007-01-12,"Wizards","Pelicans",-109,-7.5
2006,2007-01-12,"Pelicans","Wizards",-101,7.5
2006,2007-01-12,"Kings","Trailblazers",-111,-3
2006,2007-01-12,"Trailblazers","Kings",101,3
2006,2007-01-12,"Rockets","Nuggets",104,-2.5
2006,2007-01-12,"Nuggets","Rockets",-114,2.5
2006,2007-01-12,"Magic","Lakers",-105,4.5
2006,2007-01-12,"Lakers","Magic",-105,-4.5
2006,2007-01-12,"Heat","Warriors",-102,5.5
2006,2007-01-12,"Warriors","Heat",-108,-5.5
2006,2007-01-13,"Seventysixers","Hornets",-110,3.5
2006,2007-01-13,"Hornets","Seventysixers",100,-3.5
2006,2007-01-13,"Celtics","Pistons",-118,12.5
2006,2007-01-13,"Pistons","Celtics",108,-12.5
2006,2007-01-13,"Wizards","Spurs",100,9.5
2006,2007-01-13,"Spurs","Wizards",-110,-9.5
2006,2007-01-13,"Nets","Timberwolves",-108,4
2006,2007-01-13,"Timberwolves","Nets",-102,-4
2006,2007-01-13,"Grizzlies","Bulls",-110,8
2006,2007-01-13,"Bulls","Grizzlies",100,-8
2006,2007-01-13,"Magic","Suns",-113,11.5
2006,2007-01-13,"Suns","Magic",103,-11.5
2006,2007-01-13,"Heat","Jazz",101,7.5
2006,2007-01-13,"Jazz","Heat",-111,-7.5
2006,2007-01-13,"Rockets","Kings",-111,2.5
2006,2007-01-13,"Kings","Rockets",101,-2.5
2006,2007-01-13,"Cavaliers","Clippers",-106,3
2006,2007-01-13,"Clippers","Cavaliers",-104,-3
2006,2007-01-14,"Mavericks","Raptors",101,-5
2006,2007-01-14,"Raptors","Mavericks",-111,5
2006,2007-01-14,"Nuggets","Trailblazers",100,1
2006,2007-01-14,"Trailblazers","Nuggets",-110,-1
2006,2007-01-15,"Jazz","Wizards",-111,3
2006,2007-01-15,"Wizards","Jazz",101,-3
2006,2007-01-15,"Kings","Knicks",-102,1
2006,2007-01-15,"Knicks","Kings",-108,-1
2006,2007-01-15,"Bucks","Hornets",-105,5
2006,2007-01-15,"Hornets","Bucks",-105,-5
2006,2007-01-15,"Celtics","Hawks",105,5.5
2006,2007-01-15,"Hawks","Celtics",-115,-5.5
2006,2007-01-15,"Raptors","Seventysixers",-115,-1
2006,2007-01-15,"Seventysixers","Raptors",105,1
2006,2007-01-15,"Spurs","Bulls",-108,-4
2006,2007-01-15,"Bulls","Spurs",-102,4
2006,2007-01-15,"Timberwolves","Pistons",-121,3
2006,2007-01-15,"Pistons","Timberwolves",111,-3
2006,2007-01-15,"Pacers","Nets",-105,2.5
2006,2007-01-15,"Nets","Pacers",-105,-2.5
2006,2007-01-15,"Clippers","Warriors",-107,2.5
